name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
DaShawn Keirsey Jr.|ATL|1|0|2|0|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Vimael Machín|COL|6|0|0|0|0|2|0|3|6|0|0|0|0|0.5|0.5|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Michael Stefanic|ATH|21|0|3|2|0|3|2|7|19|0|0|1|0|0.368|0.429|0.421
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Michael Arroyo|SEA|17|1|3|3|1|3|4|4|12|1|0|1|0|0.333|0.471|0.667
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Brewer Hicklen|ATL|30|0|8|3|0|10|6|8|24|0|0|4|0|0.333|0.467|0.5
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Leo Bernal|STL|56|3|8|14|0|10|4|17|52|0|0|3|0|0.327|0.375|0.558
Brett Bateman|TOR|149|2|21|11|3|30|14|42|130|1|2|5|1|0.323|0.395|0.423
Bryan De La Cruz|PHI|70|2|10|12|0|15|4|20|62|2|2|3|0|0.323|0.371|0.468
Adael Amador|COL|58|4|14|12|0|8|6|16|50|0|1|3|0|0.32|0.404|0.62
Eduardo Valencia|DET|100|6|15|18|0|26|2|31|97|0|1|9|0|0.32|0.34|0.598
Andrew Vaughn|MIL|319|6|33|42|0|50|34|87|277|2|6|18|2|0.314|0.398|0.458
Luis Arraez|PHI|617|6|66|59|10|26|29|177|565|12|5|30|7|0.313|0.345|0.423
Samad Taylor|SDP|137|1|19|11|9|38|14|37|119|0|1|2|2|0.311|0.388|0.387
Yordan Alvarez|HOU|639|38|95|96|1|114|101|162|523|5|10|30|1|0.31|0.427|0.589
Alex Jackson|MIN|72|1|12|5|0|24|2|21|68|0|2|4|0|0.309|0.347|0.412
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Otto Lopez|MIA|640|10|88|69|30|83|34|180|587|11|8|31|9|0.307|0.347|0.441
Chandler Simpson|TBR|573|0|62|33|41|46|26|162|532|6|0|14|6|0.305|0.333|0.353
Nick Gonzales|PIT|572|6|68|60|7|92|40|158|519|1|12|26|1|0.304|0.367|0.393
Blaze Alexander|BAL|289|4|35|31|10|63|19|79|261|1|4|13|2|0.303|0.358|0.414
Yandy Díaz|TBR|642|22|86|81|3|92|52|173|574|6|10|25|1|0.301|0.366|0.463
Gabriel Moreno|ARI|504|13|63|73|5|76|55|131|435|9|5|31|1|0.301|0.379|0.467
TJ Rumfield|COL|592|15|62|69|0|81|69|153|512|2|9|29|3|0.299|0.39|0.455
Ty France|SDP|447|20|53|64|1|96|34|117|393|7|12|21|2|0.298|0.365|0.514
Jhonny Pereda|SEA|93|2|11|8|0|17|7|25|84|1|1|1|0|0.298|0.355|0.381
Josh Jung|TEX|405|9|48|37|1|71|33|108|363|3|6|23|1|0.298|0.363|0.441
