name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Logan Allen|CLE|4.0|0|0|0|0.0|1.5|7|0|0|0|5|1|0|19
Tanner Andrews|TOR|3.0|0|0|0|0.0|1.0|1|0|0|0|1|2|0|11
Spencer Bivens|SFG|2.0|0|0|0|0.0|2.0|3|0|0|0|3|1|0|10
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Tyler Callihan|PIT|2.0|0|0|0|0.0|2.5|0|0|0|0|2|3|0|11
Eiberson Castellano|COL|3.0|0|1|0|0.0|1.33|2|0|0|0|4|0|1|12
Tom Cosgrove|WSH|2.0|0|0|2|0.0|1.0|2|0|0|0|1|1|0|7
Jeff Criswell|COL|2.0|0|0|0|0.0|1.5|2|0|0|0|1|2|0|9
Yovanny Cruz|NYY|4.3|0|0|0|0.0|0.23|6|0|0|0|1|0|1|15
Duncan Davitt|CHW|1.0|0|0|0|0.0|1.0|0|0|0|0|0|1|0|3
Daniel Duarte|NYM|5.0|0|0|0|0.0|0.4|3|0|0|0|1|1|0|15
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Michael Grove|TBR|3.0|1|0|0|0.0|0.33|4|0|0|0|1|0|0|10
Sam Haggerty|TEX|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|1|3
Welinton Herrera|COL|2.3|0|0|0|0.0|1.29|2|0|0|0|2|1|0|10
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Easton McGee|MIL|2.0|0|0|0|0.0|1.0|1|0|0|0|1|1|0|6
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Victor Mederos|ATL|5.0|0|0|0|0.0|0.4|5|0|0|0|1|1|0|16
Jake Meyers|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Eduardo Rivera|BOS|7.0|0|0|0|0.0|0.57|6|0|0|0|2|2|0|24
Jake Rogers|DET|1.3|0|0|0|0.0|1.5|1|0|0|0|2|0|0|6
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Max Schuemann|NYY|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Zack Short|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Garrett Stallings|MIL|3.0|0|0|0|0.0|0.67|4|0|0|0|1|1|0|11
Myles Straw|TOR|2.3|0|0|0|0.0|2.14|0|0|0|0|4|1|0|12
Bryan Torres|STL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|0|8
Miguel Ullola|HOU|4.0|0|0|0|0.0|0.5|7|0|0|0|2|0|0|14
Ildemaro Vargas|ARI|1.7|0|0|0|0.0|1.2|0|0|0|0|0|2|0|6
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Eddy Yean|WSH|2.0|0|0|0|0.0|0.5|3|0|0|0|0|1|0|7
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Robert Suarez|ATL|32.0|4|4|12|0.56|0.84|26|1|0|2|21|6|0|121
Mason Miller|SDP|39.7|2|25|0|0.91|0.78|72|0|0|4|18|13|1|149
Yerry De los Santos|NYY|8.7|0|0|0|1.04|1.38|7|1|0|1|8|4|0|38
Louis Varland|TOR|49.0|3|19|5|1.1|0.98|67|1|0|6|35|13|0|190
Franco Aleman|CLE|8.0|0|0|3|1.13|0.88|5|1|0|1|5|2|0|29
Angel Chivilli|NYY|7.7|0|0|0|1.17|0.91|8|1|0|1|4|3|1|32
Josh Hader|HOU|15.3|3|10|0|1.17|0.91|25|1|0|2|6|8|0|60
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Jhoan Duran|PHI|32.7|1|24|0|1.38|0.92|50|1|0|5|24|6|1|126
A.J. Minter|NYM|19.0|1|0|1|1.42|0.84|17|2|0|3|15|1|0|73
Jacob Waguespack|DET|12.3|0|0|0|1.46|0.65|8|2|0|2|6|2|1|47
Dylan Lee|ATL|43.0|4|0|19|1.47|0.65|53|1|0|7|21|7|0|156
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Logan VanWey|HOU|6.0|1|0|0|1.5|0.83|5|0|0|1|5|0|0|22
Brent Headrick|NYY|46.3|5|0|10|1.55|1.19|53|2|0|8|38|17|0|192
Cam Booser|TBR|17.0|0|0|4|1.59|0.76|23|3|0|3|9|4|0|63
Jacob Latz|TEX|44.7|2|18|2|1.61|0.67|46|3|0|8|19|11|0|163
Jacob Misiorowski|MIL|111.0|10|0|0|1.62|0.76|167|9|12|20|57|27|8|422
Tyler Rogers|TOR|43.7|1|2|19|1.65|1.12|22|0|0|8|36|13|0|180
Josh Ekness|MIA|5.3|0|1|0|1.69|1.31|5|0|0|1|2|5|0|22
Bryan Baker|TBR|36.3|1|25|2|1.73|0.83|41|2|0|7|19|11|1|140
